Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"Nikolakakos, George  P",01/01/2024 to 03/15/2024,C5,02/28/2024,Allegra,,,,1520 River Drive North,Great Falls,MT,59401,,2,235.55,Printing and Production of 500 postcards,PM,Postcards,500,Printing and Production of 500 postcards,N,,,
"Nikolakakos, George  P",01/01/2024 to 03/15/2024,C5,03/14/2024,Signs on the Cheap,,,,"11525A Stonehollow Dr, Suite100",Austin,TX,78758,,2,1809.0,Production and delivery of 150 18x24 yard signs with stakes,PM,Yard Signs ,150,Production and delivery of 150 18x24 yard signs with stakes,N,,,
"Nikolakakos, George  P",10/01/2023 to 12/31/2023,C5,12/27/2023,ANEDOT,,,,1340 PAYDRAS ST,NEW ORLEANS,LA,70112,,2,64.9,Online contribution transaction fees,PM,Anedot,4 online transaction fees,Online contribution transaction fees,N,,,
"Nikolakakos, George  P",10/01/2023 to 12/31/2023,C5,10/30/2023,Square,,,,"1955 Broadway, Suite 815",Oakland,CA,94612,,2,144.0,WEBSITE Hosting-for 1 year,PM,Internet,1 year,Website Hosting,N,,,
"Nikolakakos, George  P",07/01/2023 to 09/30/2023,C5,09/22/2023,Anedot,,,,1920 McKinney Avenue,Dallas,TX,75201,,2,102.1,7 Internet contribution transaction fees,PM,Internet,7 digital contributions,Processing fees,N,,,
"Nikolakakos, George  P",07/01/2023 to 09/30/2023,C5,09/07/2023,Vista Print,,,,9250 N Red Rock Rd. Suite A,Reno,NV,89508,,2,112.77,Custom thank you cards w/candidate logo,PM,Cards,100,Production/shipping of thank you cards ,N,,,
"Nikolakakos, George  P",07/01/2023 to 09/30/2023,C5,09/11/2023,Weebly,,,,460 Bryant,San Francisco,CA,94107,,2,89.95,Internet domain and site connection,PM,Internet,1 year,Internet domain/hosting site connection,N,,,
"Nikolakakos, George  P",07/01/2023 to 09/30/2023,C5,09/07/2023,Myremittanceenvelopes.com,,,,"60 Blueberry Ln, Dresden, ME 04342",Dresden,ME,4342,,2,207.16,250 color remittance envelopes w/candidate logo,PM,Envelopes,250,Printing/shipping for remittance envelopes,N,,,
"Nikolakakos, George  P",05/06/2023 to 06/30/2023,C5,06/30/2023,Advanced Litho,,,,226 9th Ave S.,Great Falls,MT,59405,,2,1278.0,"Printing, envelopes, processing, and postage for 1,520 letters ",PM,Mailer,"1,520 letters","Printing, envelopes, processing, and postage for 1,520 letters ",N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,04/16/2024,Gadgets to go,,,,14 Gold View Ln,De Borgia,MT,59830,,2,25.0,Sign,PM,,1,,N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,05/10/2024,The Printery,,,,206 E Railroad,Plains ,MT,59859,,2,2682.8,Campaign signs,PM,,"10 4x4,  2,233 mailers , postage",,N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,04/26/2024,Clark Fork Valley Press,,,,PO box 667,Plains ,MT,59859,,2,479.7,news paper ad run 1 week,PM,,,,N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,04/26/2024,Mineral County Republican CC,,,,po box 33,Superior,MT,59872,,2,250.0,"fund raiser , Dinner sponsor",PM,,,,N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,04/26/2024,Clark Fork Valley Press,,,,PO box 667,Plains ,MT,59859,,2,959.4,news paper print ad,PM,,2 weekly ads,,N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,04/23/2024,Gadgets to go,,,,14 Gold View Ln,De Borgia,MT,59830,,2,85.5,print signs,PM,,1,,N,,,
"Cochran, Curtis   J",04/16/2024 to 05/14/2024,C5,04/19/2024,Missoulian,,,,2291 W Broadway,Missoula,MT,59808,,2,569.95,NEWSPAPER AD - 1 day,PM,Print ad,,print,N,,,
"Cochran, Curtis   J",03/16/2024 to 04/15/2024,C5,04/11/2024,,Randy,,The Printery,206 Railroad Ave,Plains ,MT,59859,,2,844.75,Campaign signs,PM,,150 signs,,N,,,
"Cochran, Curtis   J",07/01/2023 to 09/30/2023,C5,09/11/2023,The Printery,,,,po box 988,plains,MT,59859,,2,195.0,signs/decals,PM,,50,print,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,03/15/2024,Vista Print,jazmin,l,king,Online,Missoula,MT,59802,,2,60.48,"500 POSTCARD SIZE WALKING CARDS W/ LOGO, PICTURE, CAMPAIGN INFORMATION",PM,,500,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,03/14/2024,Signs on the Cheap,,,,1150 Stone Hollow Dr,Austin,TX,78758,,2,614.04,100 outdoor signs,PM,,100,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/12/2024,Siteground.com,,,,Ecommerce,Ecommerce,MT,59254,,2,47.88,WEB HOSTING and domain,PM,,1 year,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/25/2024,Cottonwood Inn & Suites,,,,54250 US 2 ,Glasgow,MT,59230,,2,22.5,Dinner in Glasgow ,PM,,,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/09/2024,Vista Print,jazmin,l,king,Online,Missoula,MT,59802,,2,47.99,Magnetic business cards,PM,,100,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/09/2024,Signs on the Cheap,,,,1150 Stone Hollow Dr,Austin,TX,78758,,2,602.74,Corrugated outdoor signs,PM,,50,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/11/2024,Kimberly Olson,,,,PO Box 55,Flaxville ,MT,59222,,2,150.0,Video advertising production,PM,,1 hour,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,03/18/2024,Vista Print,jazmin,l,king,Online,Missoula,MT,59802,,2,155.14,"Candy with logo for handouts, 1 banner",PM,,"1000 candies, 1 banner",,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/25/2024,Cottonwood Inn & Suites,,,,54250 US 2 ,Glasgow,MT,59230,,2,117.56,Room Glasgow campaign ,PM,,1 night,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/07/2024,Cottonwood Inn,,,,PO Box 1240,Glasgow,MT,59230,,2,235.12,"2 nights lodging, COPP training, Kiwanis speaker, Caring Hands speaker, campaigning ",PM,,2 nights,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/23/2024,Vista Print,,,,"95 Hayden Ave, Lexington,  MA, 02421-7942",Lexington,ME,2421,,2,184.09,"Mailers, 2 magnetic signs for vehicle",PM,,"1000 mailers , 2 signs",,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/08/2024,KLTZ RADIO,,,,BOX 671,GLASGOW,MT,59230,,2,266.0,Radio ads broadcast from 5/8-6/3,PM,,38 radio ads,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/18/2024,Richland County Central Committee,,,,West Sidney,Sidney ,MT,59270,,2,40.0,Ticket for Lincoln/Reagan dinner,PM,,,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/01/2024,KCGM,,,,102 Main Street,Scobey,MT,59263,,2,635.0,Radio ads ,PM,,Radio ads May 1-June 4,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/16/2024,Rocky Mountain Bank,,,Rocky Mountain Bank,115 E 1st Ave,Plentywood ,MT,59254,,2,10.0,Check blanks ,PM,,40 checks,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/05/2024,Target Acquired LLC,,,,821 N. 27th St #159,Billings,MT,59101,,2,750.0,Digital impressions for ads,PM,,"48,000 impressions (May1-May14)",Create & design,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/24/2024,Daniels County Leader,,,,214 Main Street ,Scobey,MT,59263,,2,396.0,NEWSPAPER AD,PM,Weekly newspaper ,5 newspaper ads,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/01/2024,KATQ FM Radio Station,,,,112 East 3rd Ave. ,Plentywood,MT,59254,,2,409.5,Radio ads 5/6-6/3,PM,KATQ radio,42 ads /21 days,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,04/25/2024,BS Buzz,,,,515   2nd Ave S.,Glasgow,MT,59230,,2,344.0,NEWSPAPER AD,PM,Daily paper,19 days ,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/06/2024,USPS,,,,302 N Main,Plentywood ,MT,59254,,2,68.0,"POSTAGE - 100 stamps @ 68 cents per stamp thank you cards, bills",PM,,100 stamps,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/14/2024,Sheridan County News,,,,115 N. Main ,Plentywood,MT,59254,,2,474.0,Newspaper ads  in weekly paper,PM,,6 ads,,N,,,
"Moore, Valerie  A",04/16/2024 to 05/15/2024,C5,05/14/2024,The Greeter,,,,108 N Main,Plentywood,MT,59254,,2,200.0,Newspaper advertisements 5/7-5/28,PM,Weekly newspaper,4 ads,,N,,,
"Wookey-Huffman, Anja  F",05/29/2024 to 05/29/2024,C7E,05/29/24,Executive Services,,,,301 Evergreen Dr. Ste  A,Bozeman,MT,59715,,All Other Expenditures,1022.63,946 postcards and 946 mailing,Primary,,,,,,,
"Wookey-Huffman, Anja  F",05/24/2024 to 05/24/2024,C7E,05/24/24,Executive Services,,,,301 Evergreen Dr. Ste  A,Bozeman,MT,59715,,All Other Expenditures,622.51,438 postcards and 438 mailing,Primary,,,,,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/06/2024,Bozeman Community Food Co-op - West Main,,,,908 W Main St,Bozeman,MT,59715,,2,18.97,Refreshments for canvassers,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/15/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,42.5,Actblue Fees; 04/18-05/15; 19 transactions,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,04/18/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,15.0,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/03/2024,Staples,,,,500 Staples Drive,Framingham,MA,1702,,2,158.96,Printer ink/paper/envelopes,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,04/29/2024,Bozeman Community Food Co-op - West Main,,,,908 W Main St,Bozeman,MT,59715,,2,15.76,Refreshments for canvassers,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,04/22/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,25.0,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/02/2024,Executive Services,,,,301 Evergreen Dr suite a,Bozeman,MT,59715,,2,1183.5,Postcards and mailing,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/15/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,35.0,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/06/2024,The Billing Times,,,,2919 Montana Ave,Billings,MT,59101,,2,526.8,1500 walk cards/shipping,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/02/2024,Google,,,,1600 Amphitheatre Parkway ,Mountain View,CA,94043,,2,7.2,GSuite Subscription,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,04/19/2024,The Billing Times,,,,2919 Montana Ave,Billings,MT,59101,,2,1217.49,1000 walk cards/500 post cards/shipping/100 yard signs/100 frames/shipping,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/10/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,15.02,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,04/19/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,15.0,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/10/2024,Executive Services,,,,301 Evergreen Dr suite a,Bozeman,MT,59715,,2,1183.5,Postcards and mailing,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,04/16/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,10.0,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",04/16/2024 to 05/15/2024,C5,05/10/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,5.12,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,04/13/2024,Starbucks,,,,1122 W Main Street,Bozeman,MT,59715,,2,14.5,Refreshments for canvassers,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,03/23/2024,Postal Annex,,,,280 West Kagy,Bozeman,MT,59715,,2,10.0,Notary,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,03/18/2024,Staples,,,,500 Staples Drive,Framingham,MA,1702,,2,24.99,Business cards,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,03/28/2024,The Billings Times,,,,2919 Montana Ave,Billings,MT,59101,,2,204.63,remittance envelopes,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,04/01/2024,Google,,,,1600 Amphitheatre Parkway ,Mountain View,CA,94043,,2,7.2,GSuite Subscription,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,04/09/2024,Meta,,,,1 Hacker Way,Menlo Park,CA,94025,,2,23.0,meta ads,PM,,,,N,,,
"Wookey-Huffman, Anja  F",03/16/2024 to 04/15/2024,C5,04/15/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,106.69,"ActBlue fees 3/16-4/15, 75 transactions",PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/04/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.01,Actblue ReceiptID AB277214274,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/02/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,3.93,Actblue ReceiptID AB274508437 StripeActBlue Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/07/2024,MDLCC,,,,303 N. Ewing St.,Helena,MT,59601,,2,35.0,MDLCC 2024 Candidate Design Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/15/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.12,Actblue ReceiptID AB278724066,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/07/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.12,Actblue ReceiptID AB274895379,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/02/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,3.93,Actblue ReceiptID AB274563636 StripeActBlue Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/02/2024,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,2,7.2,GSuite Subscription,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/04/2024,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,2,7.2,GSuite Subscription,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/04/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.08,Actblue ReceiptID AB277218014,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/15/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.08,Actblue ReceiptID AB278682513,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/07/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.12,Actblue ReceiptID AB274878862,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/06/2024,Staples,,,,500 Staples Drive,Framingham,MA,1702,,2,22.99,Business cards,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/04/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.08,Actblue ReceiptID AB277177344,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/04/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,3.93,Actblue ReceiptID AB277087000,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/07/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.12,Actblue ReceiptID AB274848108,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,01/24/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.08,Actblue ReceiptID AB273781384 StripeActBlue Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/07/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,0.6000000000000001,Actblue ReceiptID AB274887731,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/07/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.12,Actblue ReceiptID AB274874445,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,03/08/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.12,Actblue ReceiptID AB277772142,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,01/09/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,9.48,Actblue ReceiptID AB272434446 StripeActBlue Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,01/12/2024,Montana Secretary of State,,,,PO Box 202801,Helena,MT,59620,,2,15.0,Ballot Filing,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,01/23/2024,Bozeman Trophy & Engravings,,,,426 N 7th Ave,Bozeman,MT,59715,,2,46.5,Name Tags,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,01/02/2024,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,2,7.2,GSuite Subscription,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/13/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,16.88,Actblue ReceiptID AB275356317,PM,,,,N,,,
"Wookey-Huffman, Anja  F",01/01/2024 to 03/15/2024,C5,02/07/2024,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.13,Actblue ReceiptID AB274843942,PM,,,,N,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/31/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.08,Actblue ReceiptID AB267617947 StripeActBlue Fees,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/20/2023,Montana Democratic Campaign Committee,,,,PO Box 802,Helena,MT,59624,,2,170.0,VAN Database Access Fee to identify and research consituent voter data,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/31/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,3.93,Actblue ReceiptID AB267604352 StripeActBlue Fees,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,11/08/2023,Wix.com,,,,500 Terry A Francois Blvd,San Francisco,CA,94158,,2,264.0,Website Hosting,PM,,,,N,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,12/15/2023,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,2,7.2,GSuite Subscription,PM,,,,N,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/25/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.16,Actblue ReceiptID AB267278854 StripeActBlue Fees,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/20/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,0.6000000000000001,Actblue ReceiptID AB266971108 StripeActBlue Fees,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/12/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,2.08,Actblue ReceiptID AB266299132 StripeActBlue Fees,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,11/06/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,3.93,Actblue ReceiptID AB268110449 StripeActBlue Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,11/02/2023,Google,,,,1600 Amphitheatre Parkway,Mountain View,CA,94043,,2,6.96,GSuite Subscription,PM,,,,,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,12/14/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,15.03,Actblue ReceiptID AB270722338 StripeActBlue Fees,PM,,,,N,,,
"Wookey-Huffman, Anja  F",10/01/2023 to 12/31/2023,C5,10/26/2023,Actblue,,,,PO Box 382111,Cambridge,MA,2239,,2,1.71,Actblue ReceiptID AB267332585 StripeActBlue Fees,PM,,,,,,,
"Wookey-Huffman, Anja  F",07/01/2023 to 09/30/2023,C5,09/28/2023,First Interstate Bank,,,First Interstate Bank,202 W Main St,Bozeman,MT,59715,,2,2.0,Paper statement fee,PM,,,,N,,,
"Wookey-Huffman, Anja  F",07/01/2023 to 09/30/2023,C5,09/11/2023,Wix.com,,,,500 Terry A Francois Blvd,San Francisco,CA,94158,,2,52.5,anjawookeyhuffman.com domain purchase for 2 years,PM,,,,N,,,
"Wookey-Huffman, Anja  F",07/01/2023 to 09/30/2023,C5,09/11/2023,Wix.com,,,,500 Terry A Francois Blvd,San Francisco,CA,94158,,2,52.5,anjaformontana.com domain purchase for 2 years,PM,,,,N,,,
"Wookey-Huffman, Anja  F",07/01/2023 to 09/30/2023,C5,09/05/2023,United States Postal Service,,,,2201 Baxter Lane,Bozeman,MT,59718,,2,9.9,15 stamps,PM,,,,N,,,
"Wookey-Huffman, Anja  F",07/01/2023 to 09/30/2023,C5,08/30/2023,Harland Clarke,,,,15955 Lan Cantera Parkway,San Antonio,TX,78256,,2,38.39,Check order,PM,,,,N,,,
"Huestis, Lee  W",05/21/2024 to 05/23/2024,C7E,05/21/24,Fireweed Campaigns Inc,,,,1003 Highland Street,Helena,MT,59601,,All Other Expenditures,3822.43,Campaign Management and materials,Primary,,,,,,one month service 3/21 to 4/20,"Fundraising letters sent to 755 people includes the printing. envelops, mailing and stamps"
"Huestis, Lee  W",04/16/2024 to 05/14/2024,C5,04/30/2024,Signs Now,,,,164 7th Ave West North,Kalispell,MT,59901,3818.0,2,314.0, 4 x 8 double sided printed banner,PM,,1,,N,,,
"Huestis, Lee  W",04/16/2024 to 05/14/2024,C5,04/25/2024,Murdochs,,,,us highway 93 south,kalispell,MT,59901,,2,22.76,6 foot steel posts for sign mounting,PM,,4,,N,,,
"Huestis, Lee  W",04/16/2024 to 05/14/2024,C5,04/30/2024,sticker mule,,,,336 forest ave,amsterdam ,NY,12010,,2,122.0,Allows for the reuse of older campaign signs by covering outdated information.,PM,,142 14 x 1 stickers,,N,,,
"Huestis, Lee  W",04/16/2024 to 05/14/2024,C5,04/17/2024,Signs Now,,,,164 7th Ave West North,Kalispell,MT,59901,3818.0,2,865.0,24 x 18 double sided Coroplast signs direct print. and . 2 4 x 8 single sided printed banner. plus  .0883 hours of design,PM,,42,,N,,,
"Huestis, Lee  W",04/16/2024 to 05/14/2024,C5,04/18/2024,Canva,,,,110 Kippax Street ,NSW 2010 Australia ABN 80 158 929 938,MT,0,,2,30.0,Business cards,PM,,200,,N,,,
"Huestis, Lee  W",04/16/2024 to 05/14/2024,C5,05/07/2024,Mikes Print and Copy shop,alan,,ault,1605 South Ave. W,Missoula,MT,59801,,2,1449.0,Printing postcard mailers  postcards $1400 + set up fee $49.00,PM,,"10,000",,Y,,,
"Huestis, Lee  W",03/21/2024 to 04/15/2024,C5,04/11/2024,Staples,,,,1290 hy 2 e,Kalispell,MT,59901,,2,22.98,Printer paper and file folders,PM,,one ream legal paper and 15 file folders,,N,,,
"Huestis, Lee  W",03/21/2024 to 04/15/2024,C5,04/02/2024,insty prints,,,,131 main,Kalispell,MT,59901,,2,191.15,card stock and cutting,PM,,200,,N,,,
"Huestis, Lee  W",03/21/2024 to 04/15/2024,C5,03/22/2024,insty prints,,,,131 main,Kalispell,MT,59901,,2,309.52,multiple card stock,PM,,500,,N,,,
"Huestis, Lee  W",01/01/2024 to 03/20/2024,C5,01/11/2024,Mt Secratery of state,,,,13016th st ave,Helena,MT,59601,,2,15.0,Filing fee paid by candidate loan for house district nine,PM,,,,N,,,
"Huestis, Lee  W",01/01/2024 to 03/20/2024,C5,01/17/2024,Flathead county,,,,800 s main,kalispell,MT,59901,,2,5.15,registered county voters list,PM,,1.0,,N,,,
"Huestis, Lee  W",01/01/2024 to 03/20/2024,C5,01/23/2024,Insty Prints,,,,131 s Main st,kalispell,MT,59901,,2,309.52,printing card stock,PM,,100.0,,N,,,
"DeNully, Joshua",03/11/2024 to 03/17/2024,C5,03/11/2024,,Josh,,DeNully,25 Chandelle ln,Great Falls,MT,59404,,2,15.0,SOS Filing fee,PM,,,,N,,,
"Wirth, Zachary",04/16/2024 to 05/16/2024,C5,05/16/2024,,Alisa,,Tulloch,105 Redtail Hawk Dr,Belgrade,MT,59714,,2,500.0,WEBSITE  Develop ,PM,,,,N,,,
"Wirth, Zachary",01/01/2024 to 03/11/2024,C5,03/11/2024,Signs on the Cheap,,,,1150 Stone Hollow Dr,Austin,TX,78758,,2,118.0,YARD & HIGHWAY SIGNS,PM,,,,N,,,
"Wirth, Zachary",01/01/2024 to 03/11/2024,C5,03/11/2024,,Christy ,J,Montana Secretary of State,1301 E 6th Ave.,Helena,MT,59601,,2,15.0,Filling fee paid from my personal account,PM,,,,N,,,
"Wirth, Zachary",01/01/2024 to 03/11/2024,C5,03/11/2024,Signs on the Cheap,,,,1150 Stone Hollow Dr,Austin,TX,78758,,2,510.0,Yard signs,PM,,,Yard signs  quantity  100,N,,,
"Wirth, Zachary",01/01/2024 to 03/11/2024,C5,03/11/2024,Action Print,,,, 714 Popular St,Helena ,MT,59601,,2,315.0,Printing Business cards and envelopes,PM,,1000.0,,N,,,
