Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Platform,Expenditure Quantity,Expenditure Specific Services,Attachment,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/19/2024,,Diana,,Blank,103 Village Downtown Blvd,Bozeman,MT,59715.0,,2.0,150.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Judith Mountain Lodge,,,,219 W Main St,Lewistown,MT,59457.0,2701.0,2.0,171.72,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/21/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,302.87,Credit card processing fee-133 contributions from 8/17-8/19,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,BIG SPRINGS,,,,220 E Main St Ste 1,Lewistown,MT,59457.0,1713.0,2.0,91.0,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Uhaul,,,,990 E Lyndale Ave,Helena,MT,59601.0,2927.0,2.0,56.06,Rental,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Safeway Helena,,,,611 N Montana Ave,Helena,MT,59601.0,3827.0,2.0,52.61,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/13/2024,Mailing Technical Services,,,,PO Box 1753,Billings,MT,59103.0,1753.0,2.0,564.98,PRINTING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/08/2024,Conoco Big Sky,,,,90 Lone Mountain Trl,Big Sky,MT,59716.0,,2.0,10.16,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/13/2024,Yellowstone News Group,,,,PO Box 1570,Pocatello,ID,83204.0,1570.0,2.0,7247.52,Print Ad Buy,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/16/2024,Glacier Bank,,,Glacier Bank,222 Dewey Avenue,eureka,MT,59917.0,,2.0,10.0,BANK FEES,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,,Barbara,,Lodman,139 Mount Pleasant St,Lewistown,MT,59457.0,,2.0,50.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Big Horn,,,,114 Main St,Anaconda,MT,59711.0,2252.0,2.0,44.0,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Judith Mountain Lodge,,,,219 W Main St,Lewistown,MT,59457.0,2701.0,2.0,171.72,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Lewistown Coffee Company,,,,501 E Main St,Lewistown,MT,59457.0,1928.0,2.0,31.56,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Timber Bar,,,,116 Mcleod St,Big Timber,MT,59011.0,7600.0,2.0,199.5,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Conoco Belgrade,,,,305 E Main St,Belgrade,MT,59714.0,3850.0,2.0,57.89,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Might Mo Brew Pub,,,,412 Central Ave Ste A,Great Falls,MT,59401.0,3196.0,2.0,56.64,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Numero,,,,695 Town Center Dr Ste 580,Costa Mesa,CA,92626.0,1978.0,2.0,1250.0,Software Subscriptions,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Enterprise rent a car,,,,3015 Prospect Ave,Helena,MT,59601.0,9749.0,2.0,2817.9,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,Conoco Whitehall,,,,,,,,,2.0,8.0,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,,Kathleen,O,Makich,PO Box 109,Glasgow,MT,59230.0,,2.0,380.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,,Roger,S,Smith,32344 Skidoo Ln,Polson,MT,59860.0,,2.0,120.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Safeway Helena,,,,611 N Montana Ave,Helena,MT,59601.0,3827.0,2.0,51.81,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Maverik Helena,,,,3196 COLONIAL Dr,Helena,MT,59601.0,,2.0,26.34,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Exxon Townsend,,,,202 N Front St,Townsend,MT,59644.0,2202.0,2.0,2.99,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Subway Colstrip,,,,6270 Main St,Colstrip,MT,59323.0,9520.0,2.0,55.56,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Might Mo Brew Pub,,,,412 Central Ave Ste A,Great Falls,MT,59401.0,3196.0,2.0,7.08,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,Grassroots Analytics,,,,806 7th St NW,Washington,DC,20001.0,3868.0,2.0,500.0,Monthly Retainer,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Cenex Havre,,,,1004 1st St,Havre,MT,59501.0,3708.0,2.0,48.37,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Enterprise rent a car,,,,3015 Prospect Ave,Helena,MT,59601.0,9749.0,2.0,163.47,Rental,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Alaska Airlines,,,,PO Box 68900-SEASM,Seattle,WA,98168.0,,2.0,38.0,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Exxon Missoula,,,,318 S Orange St,Missoula,MT,59801.0,1811.0,2.0,5.88,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Shebrews Coffee,,,,1619 E Commercial Ave,Anaconda,MT,59711.0,2727.0,2.0,9.6,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,641.25,Credit card processing fee-251 contributions from 9/7-9/9,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Matt's Butcher Shop,,,,105 Rogers Ln,Livingston,MT,59047.0,4020.0,2.0,14.58,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,Livingston Healthcare,,,,320 Alpenglow Ln,Livingston,MT,59047.0,8506.0,2.0,9.04,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/26/2024,Costco Helena,,,,2195 E Custer Ave,Helena,MT,59602.0,1217.0,2.0,117.1,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/23/2024,Montana Senior News,,,,1985 Mcmannamy Draw,Kalispell,MT,59901.0,8518.0,2.0,1840.0,Print Ad Buy,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/30/2024,Glacier Bank,,,Glacier Bank,222 Dewey Avenue,eureka,MT,59917.0,,2.0,0.1,BANK FEES,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/30/2024,Glacier Bank,,,Glacier Bank,222 Dewey Avenue,eureka,MT,59917.0,,2.0,0.1,BANK FEES,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Revelry,,,,24 N Tracy Ave,Bozeman,MT,59715.0,3555.0,2.0,28.18,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Home 2 Suites Livingston,,,,1625 W Park St,Livingston,MT,59047.0,3809.0,2.0,324.47,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Vino and Brews,,,,123 W Main St,Lewistown,MT,59457.0,1714.0,2.0,246.6,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Beaver Creek Perk,,,,137 2nd St,Havre,MT,59501.0,3507.0,2.0,17.29,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Google,,,,1600 Amphitheatre Pkwy,Mountain View,CA,94043.0,1351.0,2.0,287.99,Software Subscriptions,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/12/2024,,Eve,,Wills,388 Norris Loop,Eureka,MT,59917.0,8575.0,2.0,25.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/13/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,229.44,Credit card processing fee-85 contributions from 9/11,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Safeway Helena,,,,611 N Montana Ave,Helena,MT,59601.0,3827.0,2.0,19.16,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Community food co-op,,,,908 W Main St,Bozeman,MT,59715.0,3248.0,2.0,45.72,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/27/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,141.52,Credit card processing fee-68 contributions from 8/23,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/10/2024,Mission Mountains,,,,7217 Mt Highway 83,Condon,MT,59826.0,7028.0,2.0,21.98,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,,Marcia,,Riesselman,30 Hitching Post Rd,Bozeman,MT,59715.0,,2.0,30.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/13/2024,Yesco,,,,1605 S Gramercy Rd,Salt Lake City,UT,84104.0,4888.0,2.0,15277.55,ADVERTISING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Conoco Big Timber,,,,20 A Big Timber Loop Rd,Big Timber,MT,59011.0,7301.0,2.0,2.29,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Conoco Drummond,,,,41 E Front St,Drummond,MT,59832.0,9606.0,2.0,29.74,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/05/2024,Costco Kalispell,,,,2330 US-93,Kalispell,MT,59901.0,,2.0,147.58,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Revelry,,,,24 N Tracy Ave,Bozeman,MT,59715.0,3555.0,2.0,29.75,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/12/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,418.95,Credit card processing fee-76 contributions from 9/10,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Black Iron Grill,,,,2901 Boutell St,Miles City,MT,59301.0,4900.0,2.0,200.0,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Conoco Montana City,,,,1 Jackson Creek Rd,Clancy,MT,59634.0,9714.0,2.0,50.61,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/05/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,628.59,Credit card processing fee-314 contributions from 8/31-9/3,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/26/2024,Signs Now,,,,323 N Last Chance Gulch,Helena,MT,59601.0,5013.0,2.0,50.0,PRINTING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/29/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,136.78,Credit card processing fee-89 contributions from 8/28,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/03/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,251.4,Credit card processing fee-104 contributions from 8/29,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/05/2024,Mailing Technical Services,,,,PO Box 1753,Billings,MT,59103.0,1753.0,2.0,1112.27,PRINTING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/04/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,296.92,Credit card processing fee-148 contributions from 8/30,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Adobe,,,,221 PEACHTREE St NE Ste 150,Atlanta,GA,30361.0,,2.0,19.99,Software Subscriptions,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/28/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,515.49,Credit card processing fee-215 contributions from 8/24-8/26,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Tongue River Wines,,,,99 Morning Star Ln,Miles City,MT,59301.0,9102.0,2.0,70.0,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Blackstar Brewpub,,,,2 Central Ave,Whitefish,MT,59937.0,2547.0,2.0,87.12,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/30/2024,,Richard,,Zeidman,PO Box 82263,Portland,OR,97282.0,263.0,2.0,4.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/20/2024,Billings Times,,,,2919 Montana Ave,Billings,MT,59101.0,2143.0,2.0,7500.0,PRINTING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Holiday Station Store Helena,,,,401 Euclid Ave,Helena,MT,59601.0,2855.0,2.0,80.12,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,,Margit,,Thorndal,PO Box 188,Laurel,MT,59044.0,,2.0,760.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Gary & Leo's,,,,730 1st St,Havre,MT,59501.0,3702.0,2.0,3.99,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Helena parks and recreation,,,,316 N Park Ave,Helena,MT,59623.0,1.0,2.0,60.0,Event Expenses,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/08/2024,Urban Kitchen,,,,5 W Mendenhall St Ste 102,Bozeman,MT,59715.0,3566.0,2.0,104.4,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Exxon Butte,,,,2711 Harrison Ave,Butte,MT,59701.0,3713.0,2.0,39.32,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Murphy's Irish Pub,,,,1465 US-2 Ste A,Havre,MT,59501.0,,2.0,88.5,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/03/2024,Campaign Compliance Inc.,,,,946 Bandmann Trl,Missoula,MT,59802.0,8834.0,2.0,4500.0,Compliance Services,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Maverik Helena,,,,3196 COLONIAL Dr,Helena,MT,59601.0,,2.0,73.87,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Granary,,,,1500 Poly Dr Ste 175,Billings,MT,59102.0,1748.0,2.0,375.0,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/03/2024,Campaign Compliance Inc.,,,,946 Bandmann Trl,Missoula,MT,59802.0,8834.0,2.0,6.3,Postage and Shipping,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Judith Mountain Lodge,,,,219 W Main St,Lewistown,MT,59457.0,2701.0,2.0,171.72,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,USPS,,,,350 N Meridian Rd,Kalispell,MT,59901.0,9998.0,2.0,511.0,Postage and Shipping,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Mywarchest.com,,,,4200 Wisconsin Ave NW Ste Pm 106,Washington,DC,20016.0,2143.0,2.0,569.5,Software Subscriptions,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/09/2024,,Patricia,,Condon,75 June Ave,Northport,NY,11768.0,,2.0,25.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Holiday Station Belgrade,,,,402 Belgrade Blvd,Belgrade,MT,59714.0,3342.0,2.0,11.49,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Wizard pins,,,,51 Melcher St,Boston,MA,2210.0,1508.0,2.0,280.0,PRINTING,GN,,,,N,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Walmart Miles City,,,,3205 Stower St,Miles City,MT,59301.0,5785.0,2.0,561.0,Office Expenses,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/05/2024,O Bella Restaurant,,,,1515 E Commercial Ave,Anaconda,MT,59711.0,2723.0,2.0,87.6,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Montana conservation voters,,,,2822 3rd Ave N Ste 203,Billings,MT,59101.0,1934.0,2.0,516.45,Event Expenses,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Zoom,,,,55 Almaden Blvd Ste 600,San Jose,CA,95113.0,1612.0,2.0,49.77,Software Subscriptions,GN,,,,N,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Wheat Montana Three Forks,,,,10778 US Highway 278,Three Forks,MT,59752.0,,2.0,38.47,Food/meals,GN,,,,N,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Exxon Helena,,,,1240 Prospect Ave,Helena,MT,59601.0,3972.0,2.0,67.08,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/03/2024,Aaron Murphy Consulting LLC,,,,3816 Mesa Rd,Billings,MT,59102.0,130.0,2.0,13000.0,Campaign Manager monthly retainer,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Home 2 Suites Livingston,,,,1625 W Park St,Livingston,MT,59047.0,3809.0,2.0,319.52,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Expedia,,,,1111 Expedia Group Way W,Seattle,WA,98119.0,1111.0,2.0,133.66,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Albertson's Lewistown,,,,117 W Janeaux St,Lewistown,MT,59457.0,3005.0,2.0,26.97,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Exxon Livingston,,,,716 E Park St,Livingston,MT,59047.0,2743.0,2.0,24.45,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/20/2024,Grassroots Analytics,,,,806 7th St NW,Washington,DC,20001.0,3868.0,2.0,500.0,Monthly Retainer,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,,Nancy,L,O'Donnell,PO Box 386,Three Forks,MT,59752.0,,2.0,260.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/03/2024,SB Digital,,,,2010 Massachusetts Ave NW Ste 200,Washington,DC,20036.0,,2.0,10800.0,Digital fundraising retainer,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Conoco Choteau,,,,222 Main Ave N,Choteau,MT,59422.0,,2.0,14.66,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Mackenzie River Kalispell,,,,2230 US Highway 93 S,Kalispell,MT,59901.0,7530.0,2.0,289.0,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Uhaul,,,,990 E Lyndale Ave,Helena,MT,59601.0,2927.0,2.0,29.95,Rental,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Safeway Helena,,,,611 N Montana Ave,Helena,MT,59601.0,3827.0,2.0,25.98,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/12/2024,Insty-Prints of Kalispell,,,,131 Main St,Kalispell,MT,59901.0,4451.0,2.0,89.95,PRINTING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Exxon Livingston,,,,716 E Park St,Livingston,MT,59047.0,2743.0,2.0,28.77,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/05/2024,Conoco Alpine Village,,,,721 Wisconsin Ave,Whitefish,MT,59937.0,2131.0,2.0,20.68,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Maverik Helena,,,,3196 COLONIAL Dr,Helena,MT,59601.0,,2.0,45.55,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Mailchimp,,,,405 N Angier Ave NE,Atlanta,GA,30308.0,3139.0,2.0,350.0,Software Subscriptions,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Murdochs Kalispell,,,,2330 US-93,Kalispell,MT,59901.0,,2.0,24.0,SUPPLIES,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,,Joanne,,Linehan,35309 Yaak River Rd,Troy,MT,59935.0,,2.0,250.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Judith Mountain Lodge,,,,219 W Main St,Lewistown,MT,59457.0,2701.0,2.0,171.72,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/21/2024,Montana State Fund,,,,PO Box 4759,Helena,MT,59604.0,4759.0,2.0,760.05,workers compensation insurance,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/14/2024,,Andrew,,York,6797 Timbers Dr,Evergreen,CO,80439.0,,2.0,880.0,REFUND,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Safeway Helena,,,,611 N Montana Ave,Helena,MT,59601.0,3827.0,2.0,14.83,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/11/2024,Insty-Prints of Kalispell,,,,131 Main St,Kalispell,MT,59901.0,4451.0,2.0,85.9,PRINTING,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/22/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,178.58,Credit card processing fee-73 contributions from 8/20,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Walmart Miles City,,,,3205 Stower St,Miles City,MT,59301.0,5785.0,2.0,26.56,Office Expenses,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/20/2024,Grassroots Analytics,,,,806 7th St NW,Washington,DC,20001.0,3868.0,2.0,5000.0,Payment for fundraising letter,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Holiday Station Store Helena,,,,401 Euclid Ave,Helena,MT,59601.0,2855.0,2.0,11.47,Fuel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,ActBlue Technical Services,,,,366 Summer Street,Somerville,MA,2144.0,,2.0,253.32,Credit card processing fee-113 from 9/13,GN,,,,N,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,ActBlue Technical Services,,,,366 Summer Street,Somerville,MA,2144.0,,2.0,1883.1,Credit card processing fee-132 contributions from 9/12,GN,,,,N,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Jay S Inc.,,,,2480 39th St,Missoula,MT,59803.0,1123.0,2.0,5.06,Travel,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,09/15/2024,Jimmy Johns Missoula,,,,420 N Higgins Ave,Missoula,MT,59802.0,4536.0,2.0,27.45,Food/meals,GN,,,,,,,
"Busse, Ryan",08/16/2024 to 09/15/2024,C5,08/16/2024,Calvert Hotel,,,,216 7th Ave S,Lewistown,MT,59457.0,2922.0,2.0,150.0,Travel,GN,,,,,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,06/20/2024,Reilly Parisot,,,,901 Highland St,Helena,MT,59601.0,5119.0,2.0,1440.86,Salary-6/1-6/15-DEPUTY POLITICAL DIRECTOR,GN,,,,,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,06/20/2024,,Gary,,Goettel,200 13th Ave S Apt 5,Great Falls,MT,59405.0,,2.0,50.0,REFUND,GN,,,,,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,06/26/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,205.07,Credit card processing fee-91 contributions from 6/22-6/24,GN,,,,,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,08/15/2024,Lake Wine,,,,7457 US Highway 2 E,Columbia Falls,MT,59912.0,9178.0,2.0,30.79,Travel,GN,,,,N,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,08/15/2024,Exxon Missoula,,,,318 S Orange St,Missoula,MT,59801.0,1811.0,2.0,26.81,Travel,GN,,,,N,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,08/15/2024,TreeLine Creative,,,,"118 S. Main Street, Suite 1",Kalispell,MT,59901.0,,2.0,611.57,Graphic Design,GN,,,,N,,,
"Busse, Ryan",06/16/2024 to 08/15/2024,C5,08/05/2024,ActBlue Technical Services,,,,PO Box 441146,West Somerville,MA,2144.0,31.0,2.0,225.37,Credit card processing fee-69 contributions from 8/1,GN,,,,,,,
